Rank	Taxonpath	Taxon	ERR1	ERR10	ERR11	ERR12	ERR13	ERR14	ERR15	ERR16	ERR17	ERR18	ERR19	ERR2	ERR20	ERR21	ERR22	ERR23	ERR24	ERR25	ERR26	ERR27	ERR28	ERR29	ERR3	ERR30	ERR31	ERR32	ERR33	ERR34	ERR35	ERR36	ERR37	ERR38	ERR39	ERR4	ERR40	ERR41	ERR42	ERR43	ERR44	ERR45	ERR46	ERR47	ERR48	ERR49	ERR5	ERR50	ERR52	ERR53	ERR54	ERR55	ERR56	ERR57	ERR58	ERR59	ERR6	ERR62	ERR63	ERR64	ERR65	ERR66	ERR67	ERR68	ERR7	ERR8	ERR9
kingdom	Main genome;Bacteria;Chloroflexi;Chloroflexia	Chloroflexia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Chloroflexi;Anaerolineae	Anaerolineae	0	0	0	7	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Chloroflexi;JG30-KF-CM66	JG30-KF-CM66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Chloroflexi;KD4-96	KD4-96	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Chloroflexi;SL56 marine group	SL56 marine group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Patescibacteria;Gracilibacteria	Gracilibacteria	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	12	1	4	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	2
kingdom	Main genome;Bacteria;Patescibacteria;Microgenomatia	Microgenomatia	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Patescibacteria;WWE3	WWE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Patescibacteria;Saccharimonadia	Saccharimonadia	0	1	0	2	4	1	3	0	2	2	0	0	1	3	0	2	1	0	0	7	0	0	0	0	2	2	0	0	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	6	0	0	0	0	0	1	0	0	0	1	10
kingdom	Main genome;Bacteria;Patescibacteria;Parcubacteria	Parcubacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Patescibacteria;ABY1	ABY1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	1	0	0	2	3	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
kingdom	Main genome;Bacteria;Planctomycetes;Planctomycetacia	Planctomycetacia	0	8	3	12	13	5	8	6	3	7	2	3	3	8	1	9	7	6	0	8	4	2	1	7	3	3	4	0	3	13	9	5	0	1	0	11	3	0	0	8	16	3	4	4	12	4	0	6	4	10	2	4	3	4	5	2	1	6	3	2	0	0	4	3	8
kingdom	Main genome;Bacteria;Planctomycetes;Phycisphaerae	Phycisphaerae	0	2	1	4	4	2	1	0	2	1	1	0	1	1	1	2	1	1	0	2	0	1	1	0	1	0	1	0	0	3	1	2	1	1	9	2	2	0	0	0	5	0	1	0	5	1	1	1	0	7	2	1	2	1	2	1	0	1	0	1	0	0	0	0	0
kingdom	Main genome;Bacteria;Planctomycetes;OM190	OM190	0	0	1	2	4	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	1	0	0	2	0	0	0	3	0	0	0	0	0	2	2	0	0	0	3	2	1	1	0	2	0	0	0	2	0	5	1	4	0	0	0	0	1	1	0	0	0	0	3
kingdom	Main genome;Bacteria;Planctomycetes;vadinHA49	vadinHA49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Planctomycetes;Pla3 lineage	Pla3 lineage	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Planctomycetes;BD7-11	BD7-11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1
kingdom	Main genome;Bacteria;Planctomycetes;SGST604	SGST604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Halanaerobiaeota;Halanaerobiia	Halanaerobiia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Chlamydiae;Chlamydiae (kingdom)	Chlamydiae (kingdom)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	4
kingdom	Main genome;Bacteria;Chlamydiae;LD1-PA32	LD1-PA32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Gemmatimonadetes;Gemmatimonadetes (kingdom)	Gemmatimonadetes (kingdom)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Gemmatimonadetes;BD2-11 terrestrial group	BD2-11 terrestrial group	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
kingdom	Main genome;Bacteria;Gemmatimonadetes;PAUC43f marine benthic group	PAUC43f marine benthic group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Gemmatimonadetes;Longimicrobia	Longimicrobia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Lentisphaerae;Lentisphaeria	Lentisphaeria	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Lentisphaerae;Oligosphaeria	Oligosphaeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Fusobacteria;Fusobacteriia	Fusobacteriia	0	4	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	4	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	1	0	0	0	0	0	1	1	0
kingdom	Main genome;Bacteria;Dependentiae;Babeliae	Babeliae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
kingdom	Main genome;Bacteria;Armatimonadetes;Armatimonadia	Armatimonadia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Omnitrophicaeota;Omnitrophia	Omnitrophia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Latescibacteria;Latescibacteria (kingdom)	Latescibacteria (kingdom)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Hydrogenedentes;Hydrogenedentia	Hydrogenedentia	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
kingdom	Main genome;Bacteria;Kiritimatiellaeota;Kiritimatiellae	Kiritimatiellae	0	1	3	10	10	3	5	2	2	0	3	0	1	0	1	1	2	0	1	1	4	1	1	0	7	2	7	1	0	1	0	2	1	1	0	1	1	0	0	0	0	0	1	3	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1
kingdom	Main genome;Bacteria;Cloacimonetes;Cloacimonadia	Cloacimonadia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Fibrobacteres;Chitinivibrionia	Chitinivibrionia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Fibrobacteres;Fibrobacteria	Fibrobacteria	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
kingdom	Main genome;Bacteria;Acetothermia;Acetothermiia	Acetothermiia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Atribacteria;JS1	JS1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Archaea;Euryarchaeota;Halobacteria	Halobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Archaea;Euryarchaeota;Thermoplasmata	Thermoplasmata	0	4	2	2	2	4	3	3	1	3	5	1	2	4	4	4	4	2	0	0	1	2	0	0	2	0	3	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	2	0	0	3	0	4
kingdom	Main genome;Archaea;Crenarchaeota;Bathyarchaeia	Bathyarchaeia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Archaea;Nanoarchaeaeota;Woesearchaeia	Woesearchaeia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Archaea;Nanoarchaeaeota;Nanohaloarchaeia	Nanohaloarchaeia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Chloroplast;Bacteria (Chloroplast);Cyanobacteria (Chloroplast);Oxyphotobacteria (Chloroplast)	Oxyphotobacteria (Chloroplast)	0	22	14	20	18	26	19	10	18	13	20	17	10	26	11	26	24	13	2	12	39	41	25	2	19	11	17	39	25	31	26	10	14	28	0	21	30	6	14	15	2	11	47	19	14	23	5	5	5	3	2	18	18	18	34	4	18	22	37	43	1	2	20	11	45
kingdom	Mitochondria;Bacteria (Mitochondrion);Proteobacteria (Mitochondrion);Alphaproteobacteria (Mitochondrion)	Alphaproteobacteria (Mitochondrion)	0	0	0	1	1	2	2	0	1	2	0	2	1	2	0	2	2	1	0	0	3	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	3	0	1	0	1	1	0	0	2	2	2	0	0	2	0	2	2	0	0	0	0	1
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales	Enterobacteriales	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	7	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales	Pseudomonadales	3	0	3	2	1	0	3	0	0	1	1	2	3	1	0	3	0	2	0	0	0	0	1	4	4	5	1	1	0	2	5	2	1	0	0	2	1	3	1	2	3	5	0	0	1	0	4	0	0	1	1	0	0	12	0	0	0	2	1	0	0	2	0	0	1
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales	Betaproteobacteriales	4	3	2	1	2	2	2	2	2	2	5	1	2	2	3	4	2	2	1	4	7	4	1	0	5	4	3	4	3	12	3	0	2	1	0	4	5	6	1	4	2	2	2	4	5	2	1	3	2	1	0	3	2	31	5	0	2	2	2	3	0	4	3	3	3
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales	Aeromonadales	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales	Vibrionales	0	3	4	1	1	3	3	2	5	2	1	1	3	5	3	3	3	1	4	1	1	5	4	1	5	2	9	0	0	1	0	2	3	0	0	10	1	0	0	0	3	2	2	1	2	2	0	0	0	6	1	1	1	0	0	2	0	0	3	4	0	0	1	1	1
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales	Alteromonadales	0	3	3	3	3	3	7	1	6	4	1	0	1	3	2	4	1	5	4	0	12	6	2	2	25	0	32	1	2	1	2	1	4	0	0	5	8	0	3	0	8	2	2	6	1	0	8	0	0	6	0	1	1	0	1	1	1	2	8	9	0	0	2	0	4
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales	Oceanospirillales	0	1	6	7	2	3	4	2	6	2	7	4	3	2	2	4	3	8	6	5	3	4	3	5	12	4	7	2	1	2	7	1	4	1	4	5	4	0	3	0	8	9	1	3	3	1	7	0	0	5	0	1	3	0	1	1	3	2	4	3	0	1	5	2	2
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales	Cellvibrionales	1	20	20	31	33	18	25	22	15	13	11	8	11	21	11	22	22	19	0	12	14	13	10	4	13	14	20	10	9	5	17	7	8	4	0	16	5	1	8	1	4	8	14	14	10	5	4	0	3	5	1	11	9	3	15	2	11	19	15	17	0	0	13	10	22
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales	Xanthomonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales	Salinisphaerales	3	0	1	0	1	0	0	0	1	3	0	1	0	1	0	2	1	1	0	0	0	0	0	1	0	0	0	1	0	0	3	2	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Acidithiobacillales	Acidithiobacillales	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales	Methylococcales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Thiomicrospirales	Thiomicrospirales	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	5	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales	Pasteurellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales	Legionellales	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis	Gammaproteobacteria Incertae Sedis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales	Thiotrichales	0	3	0	0	0	0	0	0	0	1	2	1	0	1	0	0	1	0	0	0	2	2	1	0	11	2	8	1	0	0	4	1	0	1	0	2	3	0	1	0	1	0	1	2	1	0	1	0	1	1	0	2	1	0	1	0	1	1	2	1	0	0	1	1	1
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales	Chromatiales	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales	Ectothiorhodospirales	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	2	0	0	0	0	0	2	2	0	1	1	1	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	1
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales	Diplorickettsiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;KI89A clade	KI89A clade	0	2	2	2	2	2	1	1	2	2	2	2	1	2	3	2	2	0	0	0	2	1	2	0	1	1	2	2	1	0	2	1	3	1	0	1	1	0	1	0	0	0	2	0	1	1	2	0	0	0	0	1	1	1	1	0	1	1	1	1	0	0	1	1	1
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;OM182 clade	OM182 clade	0	0	1	1	0	1	0	0	2	0	1	0	0	1	1	0	1	1	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Piscirickettsiales	Piscirickettsiales	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales	Nitrosococcales	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Francisellales	Francisellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;UBA10353 marine group	UBA10353 marine group	0	2	0	2	2	0	2	2	1	1	2	1	1	0	0	4	1	2	0	0	1	0	0	0	0	2	0	2	0	0	4	0	0	0	0	1	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	2
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade	SAR86 clade	1	2	2	1	1	2	1	1	2	2	11	2	1	2	2	1	2	2	1	2	2	6	8	1	2	1	2	7	2	1	2	5	5	12	0	3	6	0	2	1	1	1	2	2	2	4	8	1	0	1	0	2	3	1	4	1	2	2	2	3	0	1	2	4	2
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales	Coxiellales	0	1	0	1	0	1	1	0	2	0	2	2	0	1	0	0	1	1	1	0	1	0	4	0	0	1	0	0	1	0	1	3	5	5	0	0	5	0	0	0	1	0	2	0	0	0	1	1	0	0	0	3	0	0	0	0	0	1	1	1	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales	Steroidobacterales	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;B2M28	B2M28	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Tenderiales	Tenderiales	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	1	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	0	0	0	1	1	1	1	0	0	1	0	1
